0, 9918
5, 9923
3, 9923
1, 9923
2, 9923
7, 9896
8, 9918
6, 9896
9, 9918
5, 9942
4, 9920
0, 9959
3, 9920
1, 9920
2, 9920
2, 9959
1, 9930
3, 9930
0, 9910
4, 9930
1, 9930
4, 9854
8, 9909
9, 9910
5, 9854
2, 9854
0, 9910
5, 9854
3, 9854
7, 9898
9, 9954
8, 9954
6, 9899
3, 9899
9, 9954
6, 9899
2, 9899
6, 9898
0, 9897
7, 9939
4, 9940
8, 9938
7, 9939
1, 9940
1, 9939
5, 9939
5, 9860
7, 9860
8, 9859
0, 9859
2, 9860
4, 9860
6, 9860
9, 9924
3, 9925
6, 9925
0, 9924
7, 9906
5, 9906
9, 9924
1, 9948
8, 9924
4, 9948
8, 9924
2, 9889
9, 9924
3, 9889
6, 9889
3, 9889
7, 9889
0, 9924
2, 9889
7, 9889
5, 9889
6, 9941
4, 9941
1, 9941
8, 9924
4, 9941
5, 9871
9, 9924
3, 9917
2, 9917
0, 9924
1, 9917
9, 9924
8, 9924
0, 9924
7, 9917
1, 9917
6, 9886
2, 9886
5, 9886
3, 9886
4, 9939
2, 9928
3, 9928
1, 9928
4, 9928
0, 9928
9, 9928
5, 9928
9, 9928
8, 9928
0, 9928
6, 9928
8, 9928
3, 9928
7, 9928
1, 9928
7, 9928
4, 9928
2, 9928
2, 9928
6, 9928
5, 9928
1, 9928
3, 9928
5, 9928
6, 9928
0, 9928
4, 9928
4, 9850
7, 9850
9, 9850
3, 9850
5, 9850
3, 9914
8, 9914
2, 9914
6, 9914
4, 9914
2, 9914
1, 9914
7, 9914
5, 9914
1, 9914
0, 9914
8, 9914
8, 9914
6, 9914
0, 9914
0, 9914
9, 9914
7, 9914
9, 9914
7, 9914
9, 9914
9, 9954
1, 9954
6, 9890
0, 9890
8, 9890
8, 9890
2, 9890
5, 9890
1, 9890
3, 9890
7, 9890
3, 9890
4, 9890
2, 9890
2, 9890
4, 9890
4, 9890
6, 9890
3, 9890
5, 9890
1, 9890
5, 9890
0, 9890
6, 9890
7, 9890
9, 9890
8, 9932
6, 9932
6, 9932
5, 9932
7, 9932
1, 9932
7, 9932
5, 9932
4, 9932
8, 9932
2, 9932
0, 9932
4, 9932
8, 9932
3, 9932
9, 9932
3, 9932
9, 9932
3, 9932
9, 9932
2, 9932
0, 9932
4, 9856
8, 9856
2, 9856
0, 9856
1, 9926
5, 9926
7, 9926
1, 9926
6, 9846
8, 9918
9, 9918
7, 9918
6, 9918
0, 9918
5, 9918
1, 9918
2, 9918
4, 9918
3, 9918
3, 9918
4, 9918
2, 9918
5, 9918
1, 9918
6, 9918
0, 9918
7, 9918
9, 9918
7, 9918
9, 9918
8, 9918
8, 9918
6, 9918
0, 9918
8, 9918
9, 9918
5, 9918
1, 9918
7, 9918
4, 9918
0, 9918
2, 9918
6, 9918
3, 9918
1, 9918
3, 9959
5, 9959
2, 9886
4, 9886
1, 9928
0, 9928
2, 9928
9, 9928
3, 9928
9, 9928
8, 9851
4, 9851
0, 9910
8, 9910
7, 9910
5, 9910
1, 9910
7, 9910
6, 9950
6, 9882
2, 9882
5, 9873
3, 9873
4, 9873
0, 9936
1, 9936
9, 9936
8, 9936
2, 9936
7, 9870
3, 9870
2, 9870
4, 9870
6, 9870
3, 9870
1, 9870
8, 9870
5, 9929
4, 9929
0, 9929
7, 9929
9, 9929
5, 9851
9, 9851
0, 9851
6, 9851
6, 9917
8, 9917
1, 9917
5, 9917
2, 9917
6, 9917
7, 9917
2, 9917
4, 9917
1, 9917
3, 9917
5, 9959
7, 9959
3, 9959
0, 9912
4, 9912
8, 9912
4, 9912
4, 9912
9, 9912
5, 9912
9, 9912
3, 9912
5, 9912
3, 9912
8, 9912
6, 9912
0, 9912
2, 9912
6, 9912
2, 9912
7, 9912
1, 9912
1, 9912
7, 9912
0, 9912
8, 9912
9, 9912
9, 9912
8, 9912
0, 9912
1, 9912
7, 9912
0, 9912
2, 9912
6, 9912
9, 9912
1, 9912
0, 9912
5, 9912
3, 9912
8, 9912
2, 9912
1, 9912
9, 9912
4, 9912
7, 9912
3, 9912
2, 9912
8, 9912
6, 9912
4, 9912
3, 9912
7, 9912
5, 9912
4, 9912
6, 9912
5, 9912
2, 9930
1, 9930
3, 9930
4, 9930
0, 9930
9, 9855
5, 9855
8, 9855
6, 9855
7, 9922
3, 9922
4, 9922
2, 9922
1, 9922
5, 9922
0, 9922
6, 9922
9, 9922
7, 9922
8, 9922
1, 9922
2, 9922
0, 9922
6, 9922
3, 9922
9, 9922
7, 9922
5, 9922
7, 9922
4, 9922
8, 9922
8, 9922
4, 9922
8, 9922
6, 9922
5, 9922
7, 9922
9, 9922
3, 9922
9, 9922
5, 9922
6, 9922
0, 9922
2, 9922
0, 9922
4, 9922
1, 9922
3, 9922
1, 9922
2, 9922
0, 9922
6, 9922
2, 9922
1, 9922
9, 9922
5, 9922
7, 9922
3, 9922
1, 9922
2, 9922
8, 9922
4, 9922
8, 9922
4, 9922
0, 9922
4, 9922
3, 9922
7, 9922
3, 9922
9, 9922
3, 9922
5, 9922
5, 9922
9, 9922
4, 9922
6, 9922
2, 9922
0, 9922
2, 9922
6, 9922
8, 9922
6, 9922
5, 9922
1, 9922
1, 9922
7, 9922
7, 9922
2, 9922
0, 9922
8, 9922
3, 9922
1, 9922
9, 9922
0, 9922
4, 9922
2, 9922
9, 9922
5, 9922
1, 9922
3, 9922
8, 9922
6, 9922
0, 9922
4, 9922
7, 9922
9, 9922
5, 9922
1, 9922
8, 9922
6, 9922
0, 9922
2, 9922
7, 9922
9, 9922
3, 9922
8, 9922
4, 9922
7, 9922
5, 9922
6, 9922
6, 9922
9, 9922
1, 9922
7, 9922
5, 9922
0, 9922
8, 9922
0, 9922
2, 9922
4, 9922
8, 9922
1, 9922
7, 9922
9, 9922
3, 9922
3, 9922
9, 9922
6, 9922
2, 9922
8, 9922
4, 9922
2, 9922
0, 9922
5, 9922
3, 9922
7, 9922
5, 9922
1, 9922
4, 9922
6, 9922
6, 9922
7, 9922
5, 9922
4, 9922
8, 9922
9, 9922
3, 9922
0, 9922
2, 9922
7, 9922
1, 9922
6, 9922
8, 9922
9, 9922
5, 9922
0, 9922
4, 9922
1, 9922
3, 9922
2, 9922
9, 9922
0, 9922
8, 9922
1, 9922
7, 9922
2, 9922
6, 9922
3, 9922
5, 9922
8, 9922
4, 9922
7, 9922
9, 9922
6, 9922
0, 9922
5, 9922
1, 9922
2, 9922
4, 9922
0, 9922
3, 9922
1, 9922
9, 9922
2, 9922
2, 9922
8, 9922
3, 9922
1, 9922
3, 9922
3, 9922
7, 9922
0, 9922
4, 9922
0, 9922
2, 9922
4, 9922
4, 9922
6, 9922
9, 9922
5, 9922
9, 9922
1, 9922
1, 9922
5, 9922
5, 9922
8, 9922
6, 9922
8, 9922
2, 9922
0, 9922
6, 9922
7, 9922
7, 9922
3, 9922
9, 9922
7, 9922
6, 9922
4, 9922
8, 9922
5, 9922
7, 9842
6, 9921
8, 9921
5, 9961
9, 9961
0, 9911
4, 9911
1, 9911
3, 9911
2, 9911
4, 9917
3, 9957
5, 9957
6, 9904
2, 9904
8, 9904
7, 9904
1, 9904
9, 9904
7, 9904
0, 9904
8, 9904
0, 9904
6, 9904
9, 9904
1, 9904
5, 9904
2, 9896
4, 9896
3, 9896
7, 9933
6, 9933
8, 9933
5, 9857
9, 9857
4, 9920
0, 9920
1, 9920
3, 9920
4, 9920
2, 9920
5, 9920
3, 9920
6, 9920
2, 9920
9, 9920
7, 9920
1, 9920
8, 9920
0, 9920
8, 9920
0, 9920
7, 9920
1, 9920
9, 9920
2, 9920
6, 9920
0, 9920
3, 9920
5, 9920
9, 9920
1, 9920
0, 9920
0, 9920
4, 9920
8, 9920
2, 9920
9, 9920
1, 9920
1, 9920
9, 9920
2, 9920
7, 9920
3, 9920
8, 9920
2, 9920
2, 9920
8, 9920
3, 9920
1, 9920
6, 9960
4, 9960
7, 9960
3, 9960
7, 9960
3, 9960
4, 9960
0, 9960
5, 9887
6, 9887
4, 9887
6, 9887
4, 9887
5, 9887
9, 9887
5, 9887
5, 9931
6, 9931
8, 9931
7, 9860
0, 9947
9, 9947
1, 9947
3, 9886
8, 9938
2, 9938
4, 9938
2, 9938
7, 9938
3, 9938
5, 9938
1, 9938
6, 9873
4, 9873
6, 9873
0, 9873
5, 9929
7, 9929
9, 9929
8, 9849
8, 9921
1, 9921
9, 9921
9, 9921
7, 9921
0, 9921
2, 9921
0, 9921
8, 9921
0, 9921
6, 9921
3, 9921
9, 9921
4, 9921
1, 9921
7, 9921
1, 9921
5, 9921
4, 9921
8, 9921
3, 9921
5, 9921
6, 9921
2, 9921
2, 9921
4, 9921
5, 9921
7, 9921
6, 9921
2, 9921
5, 9921
3, 9921
3, 9921
6, 9921
7, 9921
1, 9921
4, 9921
8, 9921
0, 9921
9, 9921
9, 9921
8, 9921
0, 9921
1, 9921
7, 9921
2, 9921
4, 9921
6, 9921
2, 9921
3, 9921
1, 9921
5, 9921
3, 9921
3, 9921
5, 9921
4, 9921
0, 9921
6, 9921
2, 9921
4, 9921
5, 9921
9, 9921
7, 9921
1, 9921
8, 9921
6, 9921
8, 9921
0, 9921
7, 9921
9, 9921
2, 9919
9, 9919
3, 9919
1, 9919
8, 9919
0, 9919
0, 9919
4, 9919
7, 9919
1, 9919
5, 9919
9, 9919
6, 9919
2, 9919
8, 9919
6, 9919
5, 9919
3, 9919
7, 9919
3, 9919
4, 9919
2, 9919
4, 9919
7, 9959
1, 9959
5, 9959
6, 9897
8, 9897
0, 9940
6, 9940
5, 9861
9, 9861
9, 9861
7, 9861
3, 9861
4, 9861
0, 9861
8, 9924
2, 9924
4, 9924
3, 9924
1, 9924
5, 9924
1, 9924
2, 9924
6, 9924
0, 9924
7, 9924
9, 9924
8, 9924
5, 9920
6, 9920
4, 9920
3, 9920
7, 9920
8, 9920
2, 9920
9, 9920
1, 9920
5, 9920
0, 9920
6, 9920
4, 9920
7, 9920
3, 9920
6, 9920
8, 9920
2, 9920
7, 9920
5, 9920
9, 9920
1, 9920
4, 9920
8, 9920
0, 9920
3, 9920
9, 9920
0, 9920
2, 9920
1, 9920
8, 9920
9, 9920
7, 9920
1, 9920
5, 9920
0, 9920
6, 9920
0, 9920
2, 9920
4, 9920
6, 9920
1, 9920
5, 9920
3, 9920
9, 9920
5, 9920
3, 9920
7, 9920
2, 9920
4, 9920
8, 9920
4, 9920
4, 9920
6, 9920
2, 9920
8, 9920
3, 9920
5, 9920
7, 9920
3, 9920
7, 9920
1, 9920
9, 9920
6, 9920
2, 9920
8, 9920
0, 9920
9, 9920
1, 9920
0, 9920
2, 9920
3, 9920
1, 9920
4, 9920
4, 9920
0, 9920
5, 9920
3, 9920
5, 9920
9, 9920
6, 9920
2, 9920
6, 9920
8, 9920
7, 9920
1, 9920
7, 9920
8, 9920
0, 9920
9, 9920
9, 9920
2, 9920
8, 9920
0, 9920
1, 9920
3, 9920
7, 9920
1, 9920
0, 9920
4, 9920
6, 9920
2, 9920
9, 9920
5, 9920
5, 9920
3, 9920
8, 9920
6, 9920
4, 9920
7, 9920
8, 9920
9, 9920
7, 9920
6, 9960
6, 9909
0, 9909
7, 9909
5, 9909
5, 9952
1, 9952
8, 9952
4, 9952
4, 9882
2, 9882
9, 9882
3, 9882
2, 9882
3, 9882
0, 9882
2, 9882
3, 9882
1, 9882
1, 9882
0, 9882
4, 9882
3, 9882
9, 9938
5, 9938
4, 9938
2, 9938
6, 9938
8, 9938
1, 9938
5, 9938
0, 9938
7, 9938
6, 9938
0, 9938
1, 9938
9, 9938
9, 9873
7, 9873
2, 9873
8, 9873
1, 9918
8, 9918
3, 9918
7, 9918
2, 9918
0, 9918
0, 9918
4, 9918
6, 9918
9, 9918
3, 9918
9, 9918
1, 9918
5, 9918
9, 9918
4, 9918
8, 9918
8, 9918
2, 9918
0, 9918
8, 9918
0, 9918
5, 9918
7, 9918
7, 9918
3, 9918
9, 9918
1, 9918
1, 9958
7, 9958
6, 9958
4, 9958
6, 9958
8, 9900
2, 9900
2, 9900
6, 9900
5, 9900
3, 9900
7, 9900
5, 9900
3, 9900
6, 9900
4, 9900
4, 9900
5, 9896
0, 9940
1, 9940
9, 9940
8, 9940
2, 9940
3, 9906
7, 9906
6, 9906
4, 9906
6, 9906
5, 9906
7, 9906
5, 9906
4, 9906
8, 9906
3, 9906
9, 9906
3, 9906
2, 9906
0, 9906
4, 9906
2, 9906
6, 9906
1, 9906
9, 9906
5, 9906
1, 9906
5, 9906
7, 9906
8, 9906
0, 9906
6, 9906
0, 9906
4, 9906
8, 9906
3, 9906
7, 9953
1, 9953
7, 9953
9, 9953
9, 9953
3, 9953
4, 9953
2, 9953
6, 9953
2, 9953
8, 9953
0, 9953
2, 9953
5, 9894
1, 9894
5, 9894
3, 9894
1, 9894
3, 9943
6, 9943
0, 9943
4, 9882
2, 9882
4, 9882
7, 9882
9, 9882
1, 9932
5, 9932
8, 9932
0, 9932
6, 9932
0, 9932
7, 9932
9, 9932
9, 9932
1, 9932
3, 9932
8, 9932
8, 9932
2, 9932
2, 9932
4, 9932
5, 9932
7, 9856
3, 9856
5, 9856
1, 9856
6, 9896
6, 9896
4, 9896
6, 9896
4, 9896
6, 9896
0, 9896
5, 9896
7, 9896
7, 9896
3, 9896
5, 9896
7, 9896
9, 9896
8, 9896
4, 9896
8, 9896
2, 9896
8, 9896
9, 9896
3, 9896
9, 9896
1, 9896
0, 9896
2, 9896
0, 9936
1, 9860
8, 9925
0, 9925
9, 9925
7, 9925
1, 9925
9, 9925
6, 9925
0, 9925
7, 9925
2, 9925
8, 9925
5, 9925
1, 9925
8, 9925
6, 9925
3, 9848
7, 9848
4, 9902
2, 9902
9, 9902
5, 9902
4, 9902
6, 9902
3, 9902
0, 9902
0, 9902
4, 9902
5, 9902
5, 9902
9, 9902
1, 9902
9, 9902
1, 9902
3, 9902
4, 9944
6, 9944
0, 9944
8, 9944
6, 9944
8, 9944
2, 9944
2, 9944
7, 9944
3, 9944
7, 9944
1, 9944
5, 9872
7, 9872
7, 9872
3, 9872
8, 9923
2, 9923
6, 9923
2, 9923
4, 9923
8, 9923
6, 9923
4, 9923
9, 9923
1, 9923
5, 9923
3, 9923
3, 9923
9, 9923
5, 9923
0, 9923
4, 9923
2, 9923
0, 9923
1, 9892
9, 9896
8, 9867
0, 9867
7, 9927
1, 9927
6, 9927
2, 9927
3, 9927
5, 9927
4, 9914
3, 9914
2, 9914
4, 9914
3, 9914
1, 9914
5, 9914
4, 9914
2, 9914
0, 9914
6, 9914
5, 9914
1, 9914
9, 9914
7, 9914
6, 9914
0, 9914
8, 9914
7, 9914
9, 9914
8, 9914
0, 9914
9, 9914
1, 9914
8, 9914
2, 9914
4, 9914
7, 9914
3, 9914
5, 9914
3, 9914
6, 9954
4, 9954
2, 9954
6, 9954
5, 9880
1, 9880
7, 9880
0, 9880
8, 9880
8, 9880
9, 9880
7, 9926
9, 9926
6, 9926
0, 9926
5, 9926
1, 9926
4, 9926
2, 9926
7, 9926
3, 9926
6, 9926
8, 9926
5, 9926
9, 9926
4, 9926
0, 9926
3, 9847
1, 9847
2, 9914
5, 9914
4, 9914
6, 9914
3, 9914
7, 9914
2, 9957
8, 9957
1, 9912
9, 9912
0, 9952
0, 9892
1, 9892
9, 9892
8, 9945
2, 9945
7, 9945
3, 9945
6, 9865
4, 9865
2, 9865
7, 9865
5, 9914
1, 9914
3, 9914
6, 9914
8, 9914
0, 9914
4, 9914
5, 9914
9, 9914
9, 9914
5, 9914
4, 9914
0, 9914
8, 9914
6, 9914
3, 9914
1, 9914
7, 9914
2, 9914
7, 9914
6, 9954
8, 9954
5, 9954
9, 9954
0, 9954
9, 9954
4, 9954
0, 9954
9, 9884
1, 9884
0, 9884
8, 9884
3, 9884
1, 9884
8, 9884
2, 9884
1, 9884
7, 9884
2, 9884
7, 9884
3, 9884
2, 9884
6, 9884
6, 9940
4, 9940
5, 9940
3, 9940
5, 9877
4, 9877
2, 9923
1, 9923
3, 9923
0, 9923
4, 9923
3, 9923
5, 9923
9, 9923
4, 9923
2, 9923
6, 9923
8, 9923
5, 9923
1, 9923
7, 9923
6, 9923
0, 9923
7, 9923
9, 9923
8, 9923
8, 9923
9, 9923
7, 9923
5, 9923
0, 9923
6, 9923
6, 9923
4, 9923
1, 9923
5, 9923
7, 9923
3, 9923
4, 9923
2, 9923
8, 9923
2, 9923
3, 9923
9, 9923
1, 9923
0, 9923
0, 9947
9, 9875
1, 9875
8, 9930
2, 9930
2, 9930
7, 9930
3, 9930
3, 9930
1, 9930
7, 9930
6, 9930
4, 9930
0, 9930
4, 9930
8, 9930
6, 9930
5, 9930
9, 9930
5, 9930
5, 9930
9, 9930
8, 9930
6, 9930
0, 9930
4, 9930
0, 9930
7, 9930
1, 9930
3, 9930
9, 9930
1, 9930
2, 9930
6, 9930
8, 9851
2, 9851
3, 9851
5, 9897
7, 9897
7, 9897
3, 9897
2, 9897
4, 9897
4, 9897
8, 9897
6, 9897
4, 9897
1, 9897
5, 9897
9, 9897
3, 9897
5, 9897
0, 9938
6, 9938
0, 9938
2, 9938
9, 9938
7, 9938
1, 9938
8, 9938
1, 9865
2, 9930
0, 9930
3, 9930
9, 9930
4, 9930
8, 9930
5, 9930
7, 9930
6, 9930
7, 9852
8, 9895
6, 9895
9, 9895
3, 9948
9, 9948
5, 9948
0, 9948
8, 9948
4, 9876
2, 9876
0, 9876
4, 9876
1, 9926
7, 9926
5, 9926
1, 9926
1, 9926
3, 9926
4, 9926
2, 9926
6, 9926
6, 9926
0, 9926
2, 9926
3, 9926
5, 9926
3, 9850
5, 9850
7, 9917
9, 9917
2, 9917
6, 9917
4, 9917
8, 9958
9, 9958
1, 9958
7, 9958
7, 9958
0, 9883
8, 9883
0, 9942
8, 9942
6, 9942
8, 9942
7, 9942
1, 9942
9, 9942
5, 9942
9, 9942
2, 9921
6, 9921
0, 9921
4, 9921
5, 9921
3, 9921
5, 9921
3, 9921
1, 9921
4, 9921
6, 9921
4, 9921
2, 9921
3, 9921
7, 9921
2, 9921
8, 9921
9, 9921
1, 9921
0, 9921
3, 9921
4, 9921
2, 9921
5, 9921
1, 9921
6, 9921
0, 9921
7, 9921
9, 9921
8, 9921
9, 9921
0, 9961
8, 9961
1, 9891
7, 9891
4, 9891
2, 9891
6, 9891
3, 9891
5, 9891
3, 9891
5, 9891
0, 9891
2, 9891
6, 9891
4, 9891
1, 9891
9, 9891
1, 9891
7, 9891
1, 9939
2, 9939
8, 9939
0, 9939
8, 9939
2, 9870
0, 9870
7, 9870
3, 9870
9, 9870
9, 9930
3, 9930
4, 9930
6, 9930
8, 9897
4, 9897
5, 9897
7, 9897
5, 9897
6, 9897
2, 9897
1, 9897
3, 9897
0, 9897
4, 9897
5, 9897
9, 9897
8, 9944
6, 9944
0, 9944
7, 9875
9, 9875
1, 9875
2, 9875
8, 9875
3, 9932
7, 9932
4, 9932
6, 9932
5, 9932
7, 9912
3, 9912
8, 9912
6, 9912
2, 9912
4, 9912
9, 9912
5, 9912
1, 9912
5, 9912
0, 9912
4, 9912
0, 9912
6, 9912
1, 9912
3, 9912
9, 9912
7, 9912
2, 9912
8, 9912
7, 9919
0, 9919
6, 9919
8, 9919
3, 9919
9, 9919
1, 9919
5, 9919
9, 9919
2, 9919
4, 9919
8, 9919
2, 9919
4, 9919
0, 9919
5, 9919
1, 9919
7, 9919
3, 9919
3, 9919
1, 9919
6, 9919
0, 9919
4, 9919
6, 9919
2, 9919
7, 9919
9, 9919
5, 9919
3, 9919
8, 9919
2, 9919
4, 9919
1, 9919
5, 9919
6, 9919
0, 9919
9, 9919
7, 9919
8, 9919
2, 9919
6, 9919
3, 9919
1, 9919
7, 9919
5, 9919
4, 9919
0, 9919
4, 9919
8, 9919
5, 9919
9, 9919
3, 9919
9, 9919
6, 9919
8, 9919
2, 9919
0, 9919
8, 9919
7, 9919
1, 9919
7, 9919
9, 9919
6, 9919
0, 9919
9, 9919
5, 9919
1, 9919
0, 9919
8, 9919
2, 9919
4, 9919
1, 9919
7, 9919
3, 9919
2, 9919
6, 9919
3, 9919
5, 9919
4, 9904
8, 9881
9, 9931
7, 9931
5, 9931
0, 9931
6, 9931
6, 9931
4, 9931
1, 9853
5, 9853
3, 9907
7, 9907
2, 9907
4, 9907
8, 9951
2, 9951
3, 9951
1, 9951
9, 9951
0, 9876
3, 9914
4, 9914
2, 9914
5, 9914
1, 9914
6, 9914
6, 9914
0, 9914
5, 9914
7, 9914
7, 9954
9, 9954
4, 9906
8, 9906
8, 9906
3, 9906
9, 9906
2, 9906
0, 9906
1, 9906
1, 9906
0, 9949
2, 9949
9, 9949
9, 9876
3, 9876
0, 9876
8, 9876
8, 9916
4, 9916
7, 9916
1, 9916
7, 9916
5, 9916
6, 9916
2, 9916
6, 9916
5, 9916
3, 9916
7, 9916
7, 9916
1, 9916
2, 9916
4, 9916
8, 9916
6, 9916
8, 9916
6, 9916
2, 9916
0, 9916
3, 9916
1, 9916
9, 9916
5, 9916
5, 9916
9, 9916
3, 9916
9, 9916
4, 9916
0, 9916
0, 9916
4, 9916
4, 9916
0, 9916
4, 9916
8, 9916
9, 9916
9, 9916
5, 9916
1, 9916
3, 9916
3, 9916
1, 9916
5, 9916
7, 9916
0, 9916
8, 9916
8, 9916
6, 9916
2, 9916
2, 9916
6, 9916
1, 9916
7, 9916
7, 9916
2, 9916
2, 9916
6, 9916
3, 9916
1, 9916
3, 9916
5, 9916
4, 9916
0, 9916
4, 9916
5, 9916
9, 9916
6, 9916
8, 9916
7, 9916
8, 9916
9, 9916
7, 9916
0, 9916
6, 9916
1, 9916
5, 9916
4, 9916
2, 9916
3, 9916
9, 9916
7, 9916
8, 9916
0, 9916
8, 9916
6, 9916
7, 9916
1, 9916
9, 9916
5, 9916
6, 9916
2, 9916
0, 9916
4, 9916
5, 9916
3, 9916
3, 9916
1, 9916
4, 9916
2, 9916
2, 9916
9, 9916
1, 9916
3, 9916
0, 9916
8, 9916
9, 9916
4, 9916
0, 9916
7, 9916
1, 9916
8, 9916
0, 9916
5, 9916
9, 9916
6, 9916
2, 9916
7, 9916
1, 9916
6, 9916
8, 9916
5, 9916
3, 9916
6, 9916
2, 9916
7, 9916
4, 9916
5, 9956
3, 9956
4, 9894
8, 9935
9, 9866
7, 9866
0, 9908
6, 9908
3, 9908
1, 9908
5, 9908
4, 9908
2, 9908
2, 9908
4, 9908
5, 9908
1, 9908
2, 9908
3, 9908
0, 9908
6, 9908
5, 9949
1, 9949
3, 9949
9, 9949
7, 9949
6, 9949
4, 9949
0, 9949
4, 9949
8, 9875
7, 9875
3, 9875
9, 9875
5, 9875
9, 9923
8, 9923
2, 9923
8, 9923
6, 9923
8, 9923
0, 9923
9, 9923
1, 9923
7, 9923
1, 9923
7, 9923
0, 9923
6, 9923
2, 9923
3, 9923
5, 9923
4, 9923
9, 9923
8, 9923
0, 9923
1, 9923
1, 9923
7, 9923
2, 9923
0, 9923
2, 9923
6, 9923
3, 9923
9, 9923
5, 9923
3, 9923
4, 9923
8, 9923
4, 9923
4, 9923
5, 9923
7, 9923
3, 9843
5, 9843
6, 9909
2, 9909
6, 9909
1, 9909
7, 9909
0, 9909
8, 9909
0, 9909
9, 9909
1, 9909
9, 9909
8, 9897
2, 9897
7, 9897
3, 9897
6, 9897
4, 9897
5, 9947
2, 9933
7, 9855
3, 9855
1, 9855
8, 9919
6, 9919
4, 9919
0, 9919
9, 9919
5, 9919
5, 9919
9, 9919
0, 9919
4, 9919
8, 9919
6, 9919
1, 9919
3, 9919
7, 9919
2, 9919
6, 9933
7, 9933
5, 9933
8, 9933
4, 9933
3, 9856
9, 9856
2, 9901
0, 9901
2, 9901
1, 9901
0, 9901
3, 9901
1, 9901
1, 9901
9, 9901
4, 9901
0, 9901
2, 9901
8, 9901
5, 9901
9, 9901
3, 9901
7, 9901
6, 9901
8, 9901
4, 9946
6, 9946
1, 9946
7, 9946
5, 9946
0, 9946
2, 9946
9, 9884
3, 9884
8, 9932
4, 9932
4, 9932
7, 9932
5, 9932
3, 9932
5, 9932
6, 9853
2, 9926
6, 9926
1, 9846
7, 9846
0, 9909
8, 9909
9, 9909
9, 9909
0, 9909
8, 9909
